what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228721773637
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228721775418
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228721783637
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228721786106
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721786200
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721786606
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228721786622
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1228721795247
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228721795700
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721798637
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721798637
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721798653
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721926418
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721936543
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721940809
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228721949200
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228721950528
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228721954762
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228721955762
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721958075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721958090
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721958137
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721964012
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721967825
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722102231
