what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228707850075
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228707852731
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707880059
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707880059
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707880137
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707914481
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707955293
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707955309
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707955465
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708198247
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708199543
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708204606
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708212387
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708219747
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228708273528
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228708276403
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228708277762
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1228708281278
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1228708281278
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228708283918
opened,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.TaskList,1228708292403
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.TaskList,1228708292465
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.views.showView,1228708292465
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708318372
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708318387
