what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720452653
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228720453387
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228720456418
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228720458575
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720488325
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720502293
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1228720513122
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228720516028
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720517825
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720800168
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720813387
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720813403
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720813481
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720840434
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228720850372
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228720859793
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228720861637
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720862715
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720887950
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720893200
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720895168
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720896293
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720896325
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720898262
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720910762
