what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228711619700
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711626637
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711631262
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711631278
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711631387
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711669137
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228711675340
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711684840
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711712856
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711721231
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228711725887
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711727075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711741356
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228711742309
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711749200
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228711752606
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711761403
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711761403
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711761512
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711777606
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711781262
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228711786559
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228711787778
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1228711790793
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228711796653
