what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716426731
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716426747
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716426856
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716456137
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716461106
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716473653
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716475372
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716483653
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716487856
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716491747
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716495293
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228716556403
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228716561059
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228716579153
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716627075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716627090
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716627168
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716643934
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716644793
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716656637
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228716671106
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716671465
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228716673668
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716678137
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228716678168
