what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228720108075
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720109590
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720109622
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720110309
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720110356
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228720118637
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228720130856
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228720133215
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228720140997
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720142247
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720177934
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228720275293
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720277262
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720277747
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720277793
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720279497
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228720281747
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720283090
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720346418
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720359075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720359090
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720359231
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720423512
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228720440059
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228720452497
