what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228709230247
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228709409450
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228709418528
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228709419747
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228709439028
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711076184
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711080231
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711080262
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711080309
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711361981
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228711366684
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711501043
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711501090
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711501153
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711507637
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711511606
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228711533887
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711576372
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228711583356
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228711588606
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080603,org.eclipse.pde.api.tools.ui,1228711593325
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1228711593434
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228711609575
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711618262
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228711619684
