what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228706471387
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228706472700
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.ClassFileEditor,1228706472715
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706484106
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706484137
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706484168
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706498684
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228706501059
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706502997
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706502997
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706503043
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706643747
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706645106
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706645122
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706645184
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706646778
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228706650684
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706655278
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706701153
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706702028
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706702075
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706702168
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228706711403
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228706714372
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228706733309
