what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721145184
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721186106
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228721200590
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721201309
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721201309
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721201372
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721204340
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228721206653
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721208278
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721208278
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721208325
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721294575
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228721294606
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228721300637
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721307450
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721308793
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228721308825
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721314309
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721389809
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1228721394840
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228721396590
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228721403684
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228721432028
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228721434403
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228721435137
