what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228717592012
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228717634418
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717635309
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717761543
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228717779512
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717794481
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717794497
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717794590
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717815481
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228717841809
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717843950
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717843950
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228717843981
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228718062059
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228718089668
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228718089684
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228718089778
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228718162950
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228718172700
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228718177700
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228718180950
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228718190731
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228718199450
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228718201325
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1228718204106
