what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228707220325
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228707220340
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707221981
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707222747
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228707240340
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228707240387
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228707243137
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228707243137
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707244481
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707244512
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707244559
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707268856
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228707280153
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228707280247
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228707304387
started,bundle,org.eclipse.jst.server.core,1.1.0.v20080528,org.eclipse.jst.server.core,1228707306137
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707306200
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707307184
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707310934
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707310950
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707310981
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707354575
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707363684
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228707372262
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228707375590
