what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722807637
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722824715
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722828872
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722830715
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722871778
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722887356
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722887372
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722887434
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722906153
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722908465
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228722911465
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722925715
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722928122
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722928137
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722928200
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722931668
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722956090
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722956106
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722956418
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722992153
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228722996215
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722998090
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1228723000965
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228723005137
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228723011293
