what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708615465
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228708615497
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228708617856
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228708617903
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228708637340
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.TaskList,1228708641043
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228708641122
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708652575
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708752122
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708754215
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708754215
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708754278
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708758247
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708758872
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708758872
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708759450
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708759903
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708760028
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708760028
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708760075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708845293
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708858200
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708858215
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708858278
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228708866559
