what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722104325
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228722110825
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722113668
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228722116231
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228722120747
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722122887
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1228722125590
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228722129934
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228722131872
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722131997
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722132731
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228722132778
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1228722133887
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1228722134215
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722135075
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722135075
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722135122
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722554731
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722556481
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722556497
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722556543
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228722576481
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228722577997
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228722580434
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1228722580637
